timestamp,gpu_name,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_memory_utilization_percent,gpu_power_draw_w,gpu_temperature_c
2026/06/11 16:47:26.320,NVIDIA GeForce RTX 4090,53.0,8132.0,24564.0,46.0,147.57,45.0
2026/06/11 16:47:27.406,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,46.0,147.44,45.0
2026/06/11 16:47:28.432,NVIDIA GeForce RTX 4090,27.0,8132.0,24564.0,0.0,155.02,43.0
2026/06/11 16:47:29.492,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,153.09,44.0
2026/06/11 16:47:30.577,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,152.15,44.0
2026/06/11 16:47:31.627,NVIDIA GeForce RTX 4090,50.0,8132.0,24564.0,39.0,155.0,43.0
2026/06/11 16:47:32.692,NVIDIA GeForce RTX 4090,42.0,8132.0,24564.0,29.0,154.51,44.0
2026/06/11 16:47:33.733,NVIDIA GeForce RTX 4090,68.0,8132.0,24564.0,65.0,153.06,44.0
2026/06/11 16:47:34.792,NVIDIA GeForce RTX 4090,68.0,8132.0,24564.0,66.0,152.38,44.0
2026/06/11 16:47:35.833,NVIDIA GeForce RTX 4090,25.0,8132.0,24564.0,0.0,149.97,46.0
2026/06/11 16:47:36.916,NVIDIA GeForce RTX 4090,31.0,8132.0,24564.0,12.0,151.65,45.0
2026/06/11 16:47:37.996,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,13.0,147.64,46.0
2026/06/11 16:47:39.076,NVIDIA GeForce RTX 4090,31.0,8132.0,24564.0,17.0,148.92,45.0
2026/06/11 16:47:40.156,NVIDIA GeForce RTX 4090,64.0,8132.0,24564.0,60.0,151.65,46.0
2026/06/11 16:47:41.201,NVIDIA GeForce RTX 4090,56.0,8132.0,24564.0,49.0,147.47,45.0
2026/06/11 16:47:42.280,NVIDIA GeForce RTX 4090,23.0,8132.0,24564.0,0.0,147.11,43.0
2026/06/11 16:47:43.372,NVIDIA GeForce RTX 4090,30.0,8132.0,24564.0,15.0,154.2,44.0
2026/06/11 16:47:44.441,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,12.0,152.78,44.0
2026/06/11 16:47:45.489,NVIDIA GeForce RTX 4090,42.0,8132.0,24564.0,30.0,152.61,44.0
2026/06/11 16:47:46.512,NVIDIA GeForce RTX 4090,42.0,8132.0,24564.0,29.0,149.69,46.0
2026/06/11 16:47:47.557,NVIDIA GeForce RTX 4090,53.0,8132.0,24564.0,46.0,150.23,44.0
2026/06/11 16:47:48.620,NVIDIA GeForce RTX 4090,61.0,8132.0,24564.0,56.0,153.51,45.0
2026/06/11 16:47:49.661,NVIDIA GeForce RTX 4090,34.0,8132.0,24564.0,14.0,151.2,46.0
2026/06/11 16:47:50.744,NVIDIA GeForce RTX 4090,31.0,8132.0,24564.0,6.0,151.06,45.0
2026/06/11 16:47:51.832,NVIDIA GeForce RTX 4090,28.0,8132.0,24564.0,12.0,151.12,46.0
2026/06/11 16:47:52.875,NVIDIA GeForce RTX 4090,29.0,8132.0,24564.0,14.0,151.7,45.0
2026/06/11 16:47:53.970,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,45.0,154.29,43.0
2026/06/11 16:47:55.062,NVIDIA GeForce RTX 4090,54.0,8132.0,24564.0,45.0,153.7,44.0
2026/06/11 16:47:56.152,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,24.0,148.44,44.0
2026/06/11 16:47:57.242,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,6.0,154.84,43.0
2026/06/11 16:47:58.330,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,151.4,44.0
2026/06/11 16:47:59.420,NVIDIA GeForce RTX 4090,32.0,8134.0,24564.0,18.0,151.71,44.0
2026/06/11 16:48:00.512,NVIDIA GeForce RTX 4090,47.0,8134.0,24564.0,36.0,147.89,45.0
2026/06/11 16:48:01.596,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,57.0,152.55,44.0
2026/06/11 16:48:02.688,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,58.0,153.97,44.0
2026/06/11 16:48:03.729,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,21.0,150.44,46.0
2026/06/11 16:48:04.800,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,3.0,149.93,45.0
2026/06/11 16:48:05.892,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,152.35,46.0
2026/06/11 16:48:06.981,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,151.26,45.0
2026/06/11 16:48:08.068,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,43.0,155.4,43.0
2026/06/11 16:48:09.161,NVIDIA GeForce RTX 4090,69.0,8134.0,24564.0,68.0,138.84,45.0
2026/06/11 16:48:10.224,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,0.0,151.8,45.0
2026/06/11 16:48:11.308,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,12.0,155.16,43.0
2026/06/11 16:48:12.388,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,49.0,143.71,45.0
2026/06/11 16:48:13.468,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,59.0,143.9,45.0
