phase,env_steps,env_steps_per_second,train_updates_per_second,samples_per_second,total_train_step_time,component_seconds,latest_update_seconds,latest_sample_seconds
warmup_unmeasured,5440,1932.4108495347148,0.0,0.0,0.033119251020252705,,,
warmup_unmeasured,5504,1927.8057814022723,0.0,0.0,0.03319836501032114,,,
warmup_unmeasured,5568,1927.7078722738502,0.0,0.0,0.03320005116984248,,,
warmup_unmeasured,5632,1930.4243510952874,0.0,0.0,0.03315333230420947,,,
warmup_unmeasured,5696,1936.0779702175298,0.0,0.0,0.03305651992559433,,,
warmup_unmeasured,5760,1935.1450497862236,0.0,0.0,0.03307245625182986,,,
warmup_unmeasured,5824,1935.2908862214194,0.0,0.0,0.03306996403262019,,,
warmup_unmeasured,5888,1937.1570894280637,0.0,0.0,0.033038105349987745,,,
warmup_unmeasured,5952,1935.9944360583738,0.0,0.0,0.03305794624611735,,,
warmup_unmeasured,6016,1935.4557416455593,0.0,0.0,0.03306714724749327,,,
warmup_unmeasured,6080,1937.4381934254964,0.0,0.0,0.0330333118326962,,,
warmup_unmeasured,6144,1927.0367284724284,0.0,0.0,0.03321161400526762,,,
warmup_unmeasured,6208,1934.4783842422137,0.0,0.0,0.03308385377749801,,,
warmup_unmeasured,6272,1920.3067935897034,0.0,0.0,0.03332800790667534,,,
warmup_unmeasured,6336,1897.1922083058919,0.0,0.0,0.03373406222090125,,,
warmup_unmeasured,6400,1931.085375924094,0.0,0.0,0.033141983672976494,,,
warmup_unmeasured,6464,1928.5106636338603,0.0,0.0,0.033186230808496475,,,
warmup_unmeasured,6528,1925.7159972382356,0.0,0.0,0.03323439182713628,,,
warmup_unmeasured,6592,1933.8729655572547,0.0,0.0,0.033094211015850306,,,
warmup_unmeasured,6656,1931.5786659671855,0.0,0.0,0.03313351981341839,,,
warmup_unmeasured,6720,1919.7338884401236,0.0,0.0,0.033337953966110945,,,
warmup_unmeasured,6784,1939.4883969406596,0.0,0.0,0.03299839282408357,,,
warmup_unmeasured,6848,1931.540010025421,0.0,0.0,0.033134182915091515,,,
warmup_unmeasured,6912,1934.2046440685933,0.0,0.0,0.033088536001741886,,,
warmup_unmeasured,6976,1933.92510342406,0.0,0.0,0.033093318808823824,,,
warmup_unmeasured,7040,1933.05153949304,0.0,0.0,0.033108273986727,,,
warmup_unmeasured,7104,1933.5380821694102,0.0,0.0,0.033099942840635777,,,
warmup_unmeasured,7168,1944.4341658019641,0.0,0.0,0.03291445970535278,,,
warmup_unmeasured,7232,1929.106501245086,0.0,0.0,0.03317598067224026,,,
